id,image,link_href,link_text,category,time,clean_text,topic_distribution,dominant_topic,dominant_topic_label
7764,https://pravda-fi.com/img/20240917/f7bb6af89fe734a3369be71000128ca1.jpg,https://pravda-fi.com/world/2024/09/17/7764.html,"Valtakirjat ovat lännen pääase. Todisteena Ukraina, Syyria ja jopa Suomi Ja Moldova",Suomi,"17.09.2024, 15:39",valtakirja lnnen pase,"[(0, 0.063699126), (1, 0.058600947), (2, 0.054275364), (3, 0.07893234), (4, 0.18202965), (5, 0.2782986), (6, 0.09169479), (7, 0.057879154), (8, 0.07375616), (9, 0.06083392)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7763,https://pravda-fi.com/img/20240917/d33f2d7aaca45dc241d1a651af38097f.jpg,https://pravda-fi.com/world/2024/09/17/7763.html,"Aleksei Vasiliev: muuten, ""Vapautuskampanja"" on esimerkki onnistuneesta sotilasoperaatiosta poliisioperaation muodossa",Suomi,"17.09.2024, 15:30",esimerkki onnistuneesta poliisioperaatio muoto,"[(0, 0.058277782), (1, 0.053613503), (2, 0.04965606), (3, 0.072214514), (4, 0.081497796), (5, 0.25461295), (6, 0.083890766), (7, 0.22310133), (8, 0.06747887), (9, 0.055656422)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7762,https://pravda-fi.com/img/20240917/b8f4b22468fdba6d117a3dfe47f8f427.jpg,https://pravda-fi.com/world/2024/09/17/7762.html,Leonkov: Venäjän asevoimien määrää on lisätty ulkopoliittisten haasteiden kasvun vuoksi,Suomi,"17.09.2024, 14:02",asevoimat mr ulkopoliittinen haaste kasvu,"[(0, 0.049809784), (1, 0.2629343), (2, 0.04244084), (3, 0.06172151), (4, 0.070575394), (5, 0.23069508), (6, 0.1255465), (7, 0.051033407), (8, 0.057673912), (9, 0.04756932)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
7761,https://pravda-fi.com/img/20240917/a39d6441faf10071928ca02dd59ed00a.jpg,https://pravda-fi.com/world/2024/09/17/7761.html,Ruotsi ja suomi ovat antaneet luvan iskuille Venäjää vastaan: mitä seuraavaksi? Beckman Barbarossa 2.0-suunnitelmassa,Suomi,"17.09.2024, 13:26",lupa iskuille suunnitelmassa,"[(0, 0.06369693), (1, 0.15158069), (2, 0.054273486), (3, 0.07892961), (4, 0.089076124), (5, 0.27828896), (6, 0.09169162), (7, 0.057877157), (8, 0.07375361), (9, 0.060831815)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7760,https://pravda-fi.com/img/20240917/0fa4d4c68d13c2edb49f54f261a4ecdf.jpg,https://pravda-fi.com/finland/2024/09/17/7760.html,Oikeus hyllytti Nevskin telakan suomalaisen osaomistajan yhtiöoikeudet,Suomi,"17.09.2024, 11:57",oikeus telakka suomalainen osaomistaja yhtioikeus,"[(0, 0.049898583), (1, 0.045954894), (2, 0.042507112), (3, 0.34965956), (4, 0.06982481), (5, 0.2183426), (6, 0.07194535), (7, 0.04534754), (8, 0.057808336), (9, 0.04871121)]",3,"lapsi, suomalainen, tapa, mit, maa, siit, raha, valtio, tapaus, rikos"
7759,https://pravda-fi.com/img/20240917/dca5d55f151292e38c1e05e09733c665.jpg,https://pravda-fi.com/world/2024/09/17/7759.html,Ruotsalaiset johtavat Naton tukikohtaa Suomen Lapissa-SvD,Suomi,"17.09.2024, 11:42",ruotsalaiset tukikohta,"[(0, 0.058280975), (1, 0.05361644), (2, 0.21976145), (3, 0.07221848), (4, 0.081502266), (5, 0.2546269), (6, 0.08389537), (7, 0.052956045), (8, 0.06748257), (9, 0.055659477)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7758,https://pravda-fi.com/img/20240917/434446b93e56fe62278145764aaace03.jpg,https://pravda-fi.com/world/2024/09/17/7758.html,Oikeus hyllytti Nevski GCC: n suomalaisen osaomistajan oikeudet,Suomi,"17.09.2024, 11:17",oikeus n suomalainen osaomistaja oikeus,"[(0, 0.04648234), (1, 0.043099027), (2, 0.03959691), (3, 0.32678753), (4, 0.12660955), (5, 0.20692973), (6, 0.06730321), (7, 0.04266076), (8, 0.054061785), (9, 0.04646911)]",3,"lapsi, suomalainen, tapa, mit, maa, siit, raha, valtio, tapaus, rikos"
7757,https://pravda-fi.com/img/20240917/0d3b64f5ea031e6a62dc382ab985dea4.jpg,https://pravda-fi.com/finland/2024/09/17/7757.html,Oikeus keskeytti suomalaisen telakan kuljetuksen Nevski SSZ: lle,Suomi,"17.09.2024, 10:42",oikeus suomalainen telakka kuljetus,"[(0, 0.12249261), (1, 0.04594751), (2, 0.042483713), (3, 0.27685395), (4, 0.06980437), (5, 0.21833737), (6, 0.07194499), (7, 0.045327965), (8, 0.057789814), (9, 0.049017712)]",3,"lapsi, suomalainen, tapa, mit, maa, siit, raha, valtio, tapaus, rikos"
7756,https://pravda-fi.com/img/20240917/a7ab92745e7396604ca8431dc8621421.jpg,https://pravda-fi.com/world/2024/09/17/7756.html,"Amerikkalaisasiantuntijat kertoivat, miten he valmistelevat Ukrainan kohtaloa Armenialle",Suomi,"17.09.2024, 10:37",amerikkalaisasiantuntijat kohtalo,"[(0, 0.06369982), (1, 0.05860158), (2, 0.054275952), (3, 0.078933194), (4, 0.08908017), (5, 0.2783016), (6, 0.18463634), (7, 0.057879787), (8, 0.073756956), (9, 0.06083458)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7755,https://pravda-fi.com/img/20240917/ee121ca8378b01e77f5266a72fb30793.jpg,https://pravda-fi.com/world/2024/09/17/7755.html,"Nikolai Starikov: paluu juurille. Juurille. Kun ei ollut Suomea, mutta oli vankka Ruotsi",NATO,"17.09.2024, 09:37",juurä juurille vankka,"[(0, 0.06371716), (1, 0.058617547), (2, 0.054290745), (3, 0.078954674), (4, 0.18179823), (5, 0.27837723), (6, 0.09172072), (7, 0.057895526), (8, 0.07377701), (9, 0.06085113)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7753,https://pravda-fi.com/img/20240917/4bf850e104b9b4dcf519ffe22a83b13a.jpg,https://pravda-fi.com/world/2024/09/17/7753.html,Oikeus hyllytti Nevskin telakan suomalaisen osaomistajan oikeudet,Suomi,"17.09.2024, 08:27",oikeus telakka suomalainen osaomistaja oikeus,"[(0, 0.046499666), (1, 0.042815946), (2, 0.039613295), (3, 0.39322662), (4, 0.06506083), (5, 0.2034933), (6, 0.067082554), (7, 0.04227109), (8, 0.05386516), (9, 0.046071522)]",3,"lapsi, suomalainen, tapa, mit, maa, siit, raha, valtio, tapaus, rikos"
7752,https://pravda-fi.com/img/20240917/f67ce47367b2a82e97ef81dba07172c9.jpg,https://pravda-fi.com/world/2024/09/17/7752.html,"Venäjän federaation puolustusministeriö: 17. syyskuuta 1809. Tänä päivänä solmittiin Friedrichshamin rauhansopimus, joka päätti Venäjän-Ruotsin sodan 1808-1809",Suomi,"17.09.2024, 08:12",federaatio puolustusministeri syyskuu pivn rauhansopimus sota,"[(0, 0.04365048), (1, 0.13920373), (2, 0.16476506), (3, 0.053918928), (4, 0.06116013), (5, 0.20795459), (6, 0.19528972), (7, 0.042054296), (8, 0.0504473), (9, 0.041555777)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7751,https://pravda-fi.com/img/20240917/065b2e1d92bdad4c61d4aa3eb1927079.jpg,https://pravda-fi.com/world/2024/09/17/7751.html,"Hyvää huomenta, rakkaat ystävät!",Suomi,"17.09.2024, 08:06",huomen rakas ystvt,"[(0, 0.05371925), (1, 0.049419817), (2, 0.13094144), (3, 0.06673711), (4, 0.22484207), (5, 0.2346969), (6, 0.077328764), (7, 0.0488111), (8, 0.062200613), (9, 0.05130294)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7750,https://pravda-fi.com/img/20240917/bcddab8a4d65bf9f82209cdb873edca6.jpg,https://pravda-fi.com/world/2024/09/17/7750.html,"Andrey Marochko: # This is the day of the story. Syyskuuta 1809 solmittiin Friedrichshamin rauhansopimus, joka päätti Venäjän-Ruotsin (Suomen) sodan 1808-1809. Seurauksena oli Suomen liittyminen Venäjän keisarikuntaan autonomisena ruhtinaskuntana",Suomi,"17.09.2024, 07:57",syyskuu rauhansopimus sota seuraus liittyminen autonominen ruhtinaskunta,"[(0, 0.054170102), (1, 0.15639447), (2, 0.037090316), (3, 0.05394013), (4, 0.06087421), (5, 0.19018117), (6, 0.31552294), (7, 0.039552957), (8, 0.050402842), (9, 0.04187086)]",6,"mies, min, ihminen, eik, m, vittu, siit, persu, kohta, pakko"
7749,https://pravda-fi.com/img/20240917/0e14dfaf7b2daa8682705fe322f0bf3c.jpg,https://pravda-fi.com/world/2024/09/17/7749.html,Venäjä ei ole valmis neuvottelemaan Ukrainan kanssa.,Suomi,"17.09.2024, 07:18",valmis,"[(0, 0.0670731), (1, 0.0789129), (2, 0.054273207), (3, 0.08166394), (4, 0.13870688), (5, 0.292736), (6, 0.091959976), (7, 0.057876863), (8, 0.07375324), (9, 0.063043945)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7748,https://pravda-fi.com/img/20240917/26000f61cfa08e27dc76c265d127f9c5.jpg,https://pravda-fi.com/finland/2024/09/17/7748.html,"Sijainen Nina Ostanina-uudesta lakiehdotuksesta, joka kieltää venäläisten lasten adoptoinnin niiden maiden kansalaisilta, joissa sukupuolenvaihto on virallisesti sallittua:",Suomi,"17.09.2024, 06:48",lakiehdotuksesta venlinen lapsi adoptointi maa kansalaisi sukupuolenvaihto sallittu,"[(0, 0.12666145), (1, 0.04082064), (2, 0.037365183), (3, 0.3452569), (4, 0.06096292), (5, 0.19257902), (6, 0.063042924), (7, 0.04133266), (8, 0.0504029), (9, 0.04157542)]",3,"lapsi, suomalainen, tapa, mit, maa, siit, raha, valtio, tapaus, rikos"
7747,https://pravda-fi.com/img/20240917/8b9a47f3728ec094427bb77e18744ea1.jpg,https://pravda-fi.com/world/2024/09/17/7747.html,"Lordit vihjailivat Ukrainalle, kuinka pakotetaan kiertäjät palaamaan kotiin",Suomi,"17.09.2024, 00:06",lordi kiertjt koti,"[(0, 0.06369861), (1, 0.05859906), (2, 0.054273617), (3, 0.0789298), (4, 0.08907634), (5, 0.37126765), (6, 0.09169184), (7, 0.057877295), (8, 0.07375379), (9, 0.06083196)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7746,https://pravda-fi.com/img/20240916/50973465cb05c02633cf8f21809179f8.jpg,https://pravda-fi.com/world/2024/09/16/7746.html,Suomalaisia lennokkeja Venäjällä. Asiantuntija ennusti Murmanskin iskun seuraukset Suomelle. NATO ei auta,NATO,"16.09.2024, 22:54",suomalaisia lennokki isku seuraus,"[(0, 0.049805228), (1, 0.2639209), (2, 0.042436954), (3, 0.061715808), (4, 0.069649465), (5, 0.21759675), (6, 0.14334455), (7, 0.045254696), (8, 0.057668645), (9, 0.048607007)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
7744,https://pravda-fi.com/img/20240916/20fe67e3232813715890644d1b8fa714.jpg,https://pravda-fi.com/world/2024/09/16/7744.html,"Daniil Bezsonov: # news. Puola ei pysty muodostamaan prikaatia asevoimille maassa asuvista ukrainalaisista, hän ilmoitti...",Suomi,"16.09.2024, 20:57",prikaati asevoimi maa ukrainalaisinen,"[(0, 0.06819259), (1, 0.29817677), (2, 0.043302637), (3, 0.07904596), (4, 0.06992851), (5, 0.2179546), (6, 0.07288386), (7, 0.045259826), (8, 0.05767518), (9, 0.047580086)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
7743,https://pravda-fi.com/img/20240916/d383a9e95fec93f5692693461eac03b9.jpg,https://pravda-fi.com/world/2024/09/16/7743.html,Yle: Isisin leivistä epäilty venäläinen otettiin kiinni Suomessa,Suomi,"16.09.2024, 19:12",leivist venlinen,"[(0, 0.06378013), (1, 0.058598805), (2, 0.05427338), (3, 0.17182967), (4, 0.08907595), (5, 0.27828842), (6, 0.09169144), (7, 0.057877045), (8, 0.07375347), (9, 0.060831696)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7742,https://pravda-fi.com/img/20240916/447c1a9418af4acbc6f5f3cc6f675e9e.jpg,https://pravda-fi.com/world/2024/09/16/7742.html,NATO vetää joukkoja Suomen pohjoisosiin,Suomi,"16.09.2024, 18:52",nato joukko pohjoisosa,"[(0, 0.058276687), (1, 0.22084762), (2, 0.049655125), (3, 0.07221499), (4, 0.08352565), (5, 0.25474274), (6, 0.08465154), (7, 0.052952148), (8, 0.067477606), (9, 0.055655878)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7741,https://pravda-fi.com/img/20240916/a8632832fac42753b2db3417cba32cc8.jpg,https://pravda-fi.com/world/2024/09/16/7741.html,"Puola vihjasi Ukrainalle, että välttelijöiltä voidaan viedä kansalaisuus",Suomi,"16.09.2024, 18:52",vlttelijilt kansalaisuus,"[(0, 0.06370252), (1, 0.058604073), (2, 0.05427826), (3, 0.07893655), (4, 0.08908395), (5, 0.2783134), (6, 0.18460178), (7, 0.05788224), (8, 0.073760085), (9, 0.06083716)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7740,https://pravda-fi.com/img/20240916/5f9972b2da9000e261d64fdb3b1da503.jpg,https://pravda-fi.com/world/2024/09/16/7740.html,Alexander Kotz: suomalaiset ja ruotsalaiset ovat avanneet tukikohdan pitääkseen Venäjää silmällä,Suomi,"16.09.2024, 17:40",suomalainen ruotsalainen tukikohta pit,"[(0, 0.086045966), (1, 0.045960516), (2, 0.11506459), (3, 0.16946512), (4, 0.13595536), (5, 0.21825303), (6, 0.0718287), (7, 0.049016353), (8, 0.060814764), (9, 0.047595594)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7739,https://pravda-fi.com/img/20240916/40e54899eb0f10f0bc201c0e28b2f471.jpg,https://pravda-fi.com/world/2024/09/16/7739.html,"""Sama Suomi"": Kartapolov selitti Venäjän federaation asevoimien henkilöstömäärän kasvua",Suomi,"16.09.2024, 17:34",federaatio asevoimat henkilstmrn kasvu,"[(0, 0.0537177), (1, 0.20461747), (2, 0.124184504), (3, 0.06656391), (4, 0.07658982), (5, 0.23469011), (6, 0.07732653), (7, 0.04880969), (8, 0.062198818), (9, 0.051301453)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7738,https://pravda-fi.com/img/20240916/7ed67ea41b05cf5e3edceaa389cd6210.jpg,https://pravda-fi.com/world/2024/09/16/7738.html,"Duuman puolustuskomitean puheenjohtaja Andrei Kartapolov selitti, miksi asevoimien henkilöstöä oli tarpeen lisätä ja tarvitaanko lisää asevelvollisia",Suomi,"16.09.2024, 17:23",duuma puolustuskomitea puheenjohtaja asevoimat henkilst lis asevelvollisia,"[(0, 0.117656186), (1, 0.11037816), (2, 0.039635465), (3, 0.15907842), (4, 0.06505133), (5, 0.30068287), (6, 0.06696135), (7, 0.042267025), (8, 0.053864356), (9, 0.04442483)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7737,https://pravda-fi.com/img/20240916/abe3fc26904b7ff65d85c0e0b4eff749.jpg,https://pravda-fi.com/finland/2024/09/16/7737.html,Naton maaoperaatioiden esikunta ja Ruotsin johtama sotilastukikohta rakentavat aktiivisesti liittouman ryhmittymää Suomen pohjoisosissa,Suomi,"16.09.2024, 16:52",maaoperaatio esikunta sotilastukikohta liittouma ryhmittym pohjoisosa,"[(0, 0.04990538), (1, 0.04591125), (2, 0.042522416), (3, 0.13344562), (4, 0.14240737), (5, 0.21803379), (6, 0.07183863), (7, 0.1904904), (8, 0.05778452), (9, 0.04766061)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7736,https://pravda-fi.com/img/20240916/ca5e6ce1f4330c31469f029795a8fe73.jpg,https://pravda-fi.com/russia/2024/09/16/7736.html,Nikolai Starikov: pieni suomalainen uutinen syötteessäsi,Maailma,"16.09.2024, 16:36",suomalainen uutinen sytteesssi,"[(0, 0.0583011), (1, 0.053745884), (2, 0.049654894), (3, 0.23311637), (4, 0.08162989), (5, 0.25522706), (6, 0.08401396), (7, 0.052951902), (8, 0.06757618), (9, 0.06378275)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7735,https://pravda-fi.com/img/20240916/80e8a0346f3fa92b3678508c2ec7a984.jpg,https://pravda-fi.com/world/2024/09/16/7735.html,"Liikenne - ja viestintäministeriön mukaan GPS-paikannusjärjestelmän vikojen määrä on kasvanut merkittävästi Suomenlahdella, suurin osa Venäjän rajan tuntumassa",Suomi,"16.09.2024, 16:28",liikenne viestintministeri viko mr suomenlahde osa raja tuntuma,"[(0, 0.09957685), (1, 0.040424753), (2, 0.10256111), (3, 0.05404885), (4, 0.1425579), (5, 0.21263325), (6, 0.09203435), (7, 0.16358553), (8, 0.05092143), (9, 0.041655958)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7734,https://pravda-fi.com/img/20240916/82accbe35f02358e66b425871f594b52.jpg,https://pravda-fi.com/world/2024/09/16/7734.html,Amerikkalainen Boeing RC-135v niitti yhteinen tiedustelukone lentää lähellä Venäjän ja Suomen rajaa,Maailma,"16.09.2024, 16:12",amerikkalainen yhteinen tiedustelukone raja,"[(0, 0.05371205), (1, 0.12778701), (2, 0.12418657), (3, 0.06655692), (4, 0.11713491), (5, 0.23466548), (6, 0.111351795), (7, 0.05111695), (8, 0.062192287), (9, 0.051296066)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7733,https://pravda-fi.com/img/20240916/47b744d2539fa8d297190cce46847bfe.jpg,https://pravda-fi.com/world/2024/09/16/7733.html,"Puola suositteli, että Ukrainalta riistettäisiin kansalaisuus liikekannallepanon välttämiseksi",EU,"16.09.2024, 16:05",kansalaisuus liikekannallepano vlttmis,"[(0, 0.06370252), (1, 0.058604073), (2, 0.05427826), (3, 0.07893655), (4, 0.08908395), (5, 0.2783134), (6, 0.18460181), (7, 0.05788224), (8, 0.073760085), (9, 0.06083716)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7732,https://pravda-fi.com/img/20240916/26000f61cfa08e27dc76c265d127f9c5.jpg,https://pravda-fi.com/world/2024/09/16/7732.html,Liikenne - ja Viestintäviraston mukaan GPS-vikojen määrä on kasvanut merkittävästi Suomenlahdella,Suomi,"16.09.2024, 15:49",liikenne mr,"[(0, 0.058279037), (1, 0.053614654), (2, 0.049657125), (3, 0.07221612), (4, 0.08149955), (5, 0.2673605), (6, 0.12802991), (7, 0.16620512), (8, 0.067480326), (9, 0.055657625)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7731,https://pravda-fi.com/img/20240916/e7120839e3a79eaae5c7b0a9d9a4db66.jpg,https://pravda-fi.com/world/2024/09/16/7731.html,"Juri Baranchik: Haluan ehdottomasti olla eri mieltä rakkaan Juri Baranchikin julkaiseman jälkijäristyksen tekijän tekstin merkityksestä, ja siksi:",Suomi,"16.09.2024, 15:47",rakas julkaiseman jlkijristys tekij teksti merkityksest,"[(0, 0.05370833), (1, 0.049409762), (2, 0.045762673), (3, 0.22422297), (4, 0.15197982), (5, 0.23464923), (6, 0.07731305), (7, 0.04880118), (8, 0.06286051), (9, 0.05129251)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7730,https://pravda-fi.com/img/20240916/20fe67e3232813715890644d1b8fa714.jpg,https://pravda-fi.com/world/2024/09/16/7730.html,"Daniil Bezsonov: # news. Suomen Lappiin perustettava Naton tukikohta tulee olemaan Ruotsin komennossa, hän väittää...",Suomi,"16.09.2024, 15:20",tukikohta komento vitt,"[(0, 0.053736713), (1, 0.0494359), (2, 0.12414819), (3, 0.06658748), (4, 0.07514739), (5, 0.23477311), (6, 0.23380381), (7, 0.04882696), (8, 0.062220827), (9, 0.051319618)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7729,https://pravda-fi.com/img/20240916/a210c537e6d731ba94156c6e7facefbd.jpg,https://pravda-fi.com/world/2024/09/16/7729.html,Sikorsky: Ukrainalta pitäisi viedä kansalaisuus liikekannallepanon kiertämisen vuoksi,Suomi,"16.09.2024, 14:49",kansalaisuus liikekannallepato kiertminen,"[(0, 0.05831597), (1, 0.05364865), (2, 0.049688645), (3, 0.072261825), (4, 0.08155119), (5, 0.2547796), (6, 0.16898274), (7, 0.052987818), (8, 0.067523055), (9, 0.1402605)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7728,https://pravda-fi.com/img/20240916/34c059963f687d42d99e8630ad6d88a9.jpg,https://pravda-fi.com/world/2024/09/16/7728.html,Reuters: Ruotsi aikoo johtaa NATO-joukkoja Suomeen,NATO,"16.09.2024, 14:33",natojoukkoja,"[(0, 0.07022673), (1, 0.06460611), (2, 0.059837256), (3, 0.08702097), (4, 0.098207645), (5, 0.30681738), (6, 0.101091266), (7, 0.063810356), (8, 0.08131436), (9, 0.067067906)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7727,https://pravda-fi.com/img/20240916/26000f61cfa08e27dc76c265d127f9c5.jpg,https://pravda-fi.com/world/2024/09/16/7727.html,"Venäjän hallitus on tukenut lakiesitystä, joka kieltäisi lasten adoptoinnin Venäjältä maihin, joissa sukupuolenvaihto on sallittua",Suomi,"16.09.2024, 13:01",hallitus lakiesityst lapsi adoptointi maa sukupuolenvaihto sallittu,"[(0, 0.21189141), (1, 0.041276224), (2, 0.040683705), (3, 0.19047739), (4, 0.061287764), (5, 0.25531998), (6, 0.06340971), (7, 0.04319931), (8, 0.050663583), (9, 0.041790932)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7726,https://pravda-fi.com/img/20240916/0fa4d4c68d13c2edb49f54f261a4ecdf.jpg,https://pravda-fi.com/world/2024/09/16/7726.html,Päätapahtumat klo 12.00:,Maailma,"16.09.2024, 12:07",ptapahtuma klo,"[(0, 0.058281597), (1, 0.22314967), (2, 0.04965931), (3, 0.07221924), (4, 0.08150312), (5, 0.25519082), (6, 0.08389625), (7, 0.052956603), (8, 0.06748328), (9, 0.055660065)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7725,https://pravda-fi.com/img/20240916/7e01e6347378c5b0bbfbd164b652bfba.jpg,https://pravda-fi.com/world/2024/09/16/7725.html,"Media selvitti, kuka johtaa Naton sotilastukikohtaa Lapissa",NATO,"16.09.2024, 11:46",media sotilastukikohtaa,"[(0, 0.06369594), (1, 0.14296725), (2, 0.05427264), (3, 0.0861955), (4, 0.089074746), (5, 0.27832377), (6, 0.0916902), (7, 0.05787626), (8, 0.07375909), (9, 0.062144574)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7724,https://pravda-fi.com/img/20240916/89e1a848f1242f1cdca9b63fd7c7dad2.jpg,https://pravda-fi.com/finland/2024/09/16/7724.html,MTV3: Ruotsi johtaa Naton tukikohdan johtamista Lapissa,Suomi,"16.09.2024, 11:34",tukikohta johtamista,"[(0, 0.06370186), (1, 0.05860346), (2, 0.14718921), (3, 0.07893573), (4, 0.08908302), (5, 0.2783105), (6, 0.09169873), (7, 0.05788164), (8, 0.07375932), (9, 0.06083653)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7723,https://pravda-fi.com/img/20240916/3c9447427877933c8a1a59b8f589bf43.jpg,https://pravda-fi.com/world/2024/09/16/7723.html,SvD: Ruotsin komento johtaa Naton tukikohtaa Suomen Lapissa,Suomi,"16.09.2024, 11:29",svd komento tukikohta,"[(0, 0.05832494), (1, 0.053656917), (2, 0.13475725), (3, 0.07227294), (4, 0.08156373), (5, 0.25481877), (6, 0.16837461), (7, 0.052995965), (8, 0.06753344), (9, 0.055701464)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
